0.0208,0.9792,784,265,260,1243
0.0625,0.9792,855,384,320,1500
0.1042,0.9792,910,632,430,1937
0.1458,0.9792,998,900,518,2401
0.1875,0.9792,956,1039,543,2565
0.2292,0.9792,723,897,496,2113
0.2708,0.9792,579,812,474,1860
0.3125,0.9792,494,734,439,1661
0.3542,0.9792,472,719,444,1628
0.3958,0.9792,451,692,474,1608
0.4375,0.9792,460,730,595,1774
0.4792,0.9792,503,816,788,2091
0.5208,0.9792,516,834,908,2240
0.5625,0.9792,418,697,825,1919
0.6042,0.9792,253,488,667,1389
0.6458,0.9792,152,355,548,1038
0.6875,0.9792,147,315,499,946
0.7292,0.9792,248,357,506,1093
0.7708,0.9792,424,447,579,1425
0.8125,0.9792,662,603,734,1963
0.8542,0.9792,917,659,789,2312
0.8958,0.9792,903,478,596,1913
0.9375,0.9792,758,307,364,1369
0.9792,0.9792,703,250,280,1174
0.0208,0.9375,834,299,288,1353
0.0625,0.9375,922,426,352,1639
0.1042,0.9375,958,672,455,2049
0.1458,0.9375,1141,1034,600,2759
0.1875,0.9375,1074,1171,614,2860
0.2292,0.9375,853,1063,586,2501
0.2708,0.9375,678,966,556,2196
0.3125,0.9375,610,901,533,2039
0.3542,0.9375,512,793,492,1790
0.3958,0.9375,515,806,556,1869
0.4375,0.9375,569,917,751,2226
0.4792,0.9375,622,1040,995,2642
0.5208,0.9375,614,1015,1106,2714
0.5625,0.9375,485,825,976,2264
0.6042,0.9375,298,570,760,1607
0.6458,0.9375,182,427,656,1246
0.6875,0.9375,169,360,562,1075
0.7292,0.9375,297,426,599,1303
0.7708,0.9375,471,497,640,1582
0.8125,0.9375,628,573,695,1863
0.8542,0.9375,836,607,725,2120
0.8958,0.9375,844,520,631,1936
0.9375,0.9375,809,438,539,1729
0.9792,0.9375,756,266,290,1249
0.0208,0.8958,870,331,317,1449
0.0625,0.8958,867,402,344,1557
0.1042,0.8958,987,698,479,2128
0.1458,0.8958,1165,1066,620,2836
0.1875,0.8958,1064,1138,609,2811
0.2292,0.8958,882,1069,582,2531
0.2708,0.8958,687,972,565,2222
0.3125,0.8958,575,864,518,1952
