0.05,0.95,820,318,291,1382
0.15,0.95,1039,938,532,2535
0.25,0.95,613,822,470,1933
0.35,0.95,413,624,384,1436
0.45,0.95,449,742,662,1863
0.55,0.95,417,747,920,2082
0.65,0.95,125,331,545,990
0.75,0.95,312,391,553,1246
0.85,0.95,706,514,639,1835
0.95,0.95,788,293,347,1375
0.05,0.85,863,387,344,1553
0.15,0.85,1103,1025,598,2760
0.25,0.85,598,771,445,1840
0.35,0.85,413,640,410,1480
0.45,0.85,448,746,681,1886
0.55,0.85,417,733,892,2041
0.65,0.85,166,376,585,1116
0.75,0.85,338,410,559,1296
0.85,0.85,786,601,742,2106
0.95,0.85,774,317,375,1418
0.05,0.75,871,462,405,1707
0.15,0.75,945,881,541,2391
0.25,0.75,600,775,471,1872
0.35,0.75,470,737,489,1717
0.45,0.75,532,896,823,2268
0.55,0.75,515,910,1090,2521
0.65,0.75,199,397,583,1170
0.75,0.75,370,434,575,1368
0.85,0.75,668,506,609,1762
0.95,0.75,855,402,463,1675
0.05,0.65,921,578,501,1978
0.15,0.65,1056,1041,668,2800
0.25,0.65,707,900,575,2212
0.35,0.65,498,776,544,1838
0.45,0.65,535,872,824,2246
0.55,0.65,484,801,936,2223
0.65,0.65,259,436,593,1280
0.75,0.65,438,513,655,1597
0.85,0.65,741,594,699,2015
0.95,0.65,847,461,512,1783
0.05,0.55,958,688,598,2231
0.15,0.55,1141,1160,786,3127
0.25,0.55,791,987,663,2474
0.35,0.55,542,813,606,1982
0.45,0.55,576,914,876,2382
0.55,0.55,512,812,928,2254
0.65,0.55,329,501,638,1462
0.75,0.55,482,556,679,1709
0.85,0.55,709,595,679,1967
0.95,0.55,921,612,652,2159
0.05,0.45,1078,889,767,2736
0.15,0.45,1159,1223,877,3303
0.25,0.45,907,1149,827,2925
0.35,0.45,654,963,747,2393
0.45,0.45,664,1021,985,2691
0.55,0.45,603,934,1032,2579
0.65,0.45,462,681,822,1963
0.75,0.45,577,681,799,2053
0.85,0.45,786,705,783,2264
0.95,0.45,974,742,765,2465
0.05,0.35,1053,961,841,2865
0.15,0.35,1157,1271,963,3436
0.25,0.35,978,1225,933,3181
0.35,0.35,679,946,775,2424
0.45,0.35,654,942,904,2516
0.55,0.35,656,965,1031,2665
0.65,0.35,574,809,919,2305
0.75,0.35,651,764,852,2267
0.85,0.35,858,835,891,2582
0.95,0.35,997,865,861,2718
0.05,0.25,1104,1115,989,3229
0.15,0.25,1184,1339,1088,3657
0.25,0.25,1053,1316,1062,3479
0.35,0.25,902,1220,1033,3195
0.45,0.25,840,1189,1130,3189
0.55,0.25,814,1162,1200,3199
0.65,0.25,709,964,1042,2727
0.75,0.25,813,983,1045,2850
0.85,0.25,881,915,945,2744
0.95,0.25,1034,997,969,3008
0.05,0.15,1113,1237,1124,3504
0.15,0.15,1185,1383,1192,3804
0.25,0.15,1112,1392,1211,3763
0.35,0.15,866,1116,1005,3015
0.45,0.15,909,1197,1129,3266
0.55,0.15,869,1145,1126,3166
0.65,0.15,843,1082,1106,3051
0.75,0.15,891,1072,1085,3066
0.85,0.15,1043,1188,1181,3435
0.95,0.15,1112,1217,1154,3509
0.05,0.05,1238,1498,1383,4167
0.15,0.05,870,1007,928,2829
0.25,0.05,1202,1503,1379,4134
0.35,0.05,1139,1444,1341,3970
0.45,0.05,1115,1416,1334,3907
0.55,0.05,1053,1314,1257,3658
0.65,0.05,1055,1305,1263,3674
0.75,0.05,1087,1330,1289,3741
0.85,0.05,1017,1198,1150,3394
0.95,0.05,1140,1355,1277,3811
