0.05,0.95,757,296,265,1271
0.15,0.95,1013,924,513,2460
0.25,0.95,643,866,483,2004
0.35,0.95,427,644,386,1466
0.45,0.95,494,809,687,1997
0.55,0.95,401,680,802,1881
0.65,0.95,117,280,450,838
0.75,0.95,308,368,507,1173
0.85,0.95,723,367,437,1478
0.95,0.95,725,270,314,1257
0.05,0.85,859,391,338,1541
0.15,0.85,1085,1021,579,2696
0.25,0.85,693,914,510,2135
0.35,0.85,471,747,461,1687
0.45,0.85,477,786,684,1954
0.55,0.85,473,822,959,2251
0.65,0.85,164,351,532,1040
0.75,0.85,338,395,526,1250
0.85,0.85,774,581,697,2025
0.95,0.85,732,301,349,1334
0.05,0.75,810,431,367,1574
0.15,0.75,983,929,556,2479
0.25,0.75,668,877,514,2073
0.35,0.75,490,766,491,1755
0.45,0.75,533,867,761,2169
0.55,0.75,482,790,905,2177
0.65,0.75,205,385,550,1133
0.75,0.75,398,458,590,1437
0.85,0.75,677,512,599,1768
0.95,0.75,807,378,427,1565
0.05,0.65,871,545,459,1847
0.15,0.65,1040,1031,639,2727
0.25,0.65,712,908,563,2198
0.35,0.65,499,771,521,1798
0.45,0.65,584,943,849,2385
0.55,0.65,459,724,809,1991
0.65,0.65,261,422,556,1233
0.75,0.65,431,490,606,1518
0.85,0.65,716,564,644,1906
0.95,0.65,817,442,479,1699
0.05,0.55,931,671,562,2143
0.15,0.55,1065,1068,704,2853
0.25,0.55,892,1128,727,2767
0.35,0.55,583,871,621,2086
0.45,0.55,591,918,838,2355
0.55,0.55,540,829,908,2278
0.65,0.55,360,532,655,1542
0.75,0.55,495,557,658,1701
0.85,0.55,724,604,668,1980
0.95,0.55,818,532,551,1873
0.05,0.45,1043,853,709,2592
0.15,0.45,1163,1221,844,3250
0.25,0.45,902,1127,783,2832
0.35,0.45,672,967,719,2370
0.45,0.45,605,886,819,2317
0.55,0.45,558,820,866,2248
0.65,0.45,460,651,756,1864
0.75,0.45,549,625,706,1875
0.85,0.45,716,623,669,1997
0.95,0.45,862,639,637,2117
0.05,0.35,987,885,746,2612
0.15,0.35,1022,1098,802,2934
0.25,0.35,931,1135,834,2920
0.35,0.35,674,923,725,2333
0.45,0.35,629,881,808,2330
0.55,0.35,671,960,981,2618
0.65,0.35,562,762,830,2154
0.75,0.35,634,719,771,2119
0.85,0.35,802,763,785,2344
0.95,0.35,907,766,736,2396
0.05,0.25,1066,1063,904,3037
0.15,0.25,1183,1319,1025,3549
0.25,0.25,1067,1312,1015,3421
0.35,0.25,880,1162,942,3003
0.45,0.25,816,1115,1014,2958
0.55,0.25,721,978,966,2675
0.65,0.25,668,868,899,2438
0.75,0.25,779,911,929,2622
0.85,0.25,883,902,895,2678
0.95,0.25,931,871,815,2611
0.05,0.15,1093,1190,1036,3332
0.15,0.15,1155,1322,1090,3590
0.25,0.15,965,1156,965,3104
0.35,0.15,923,1179,1013,3132
0.45,0.15,925,1189,1070,3202
0.55,0.15,859,1102,1035,3012
0.65,0.15,845,1052,1028,2937
0.75,0.15,948,1120,1084,3162
0.85,0.15,1048,1167,1113,3338
0.95,0.15,1032,1098,998,3137
0.05,0.05,1236,1456,1285,4002
0.15,0.05,1193,1414,1238,3872
0.25,0.05,1198,1457,1277,3959
0.35,0.05,1157,1441,1275,3899
0.45,0.05,1145,1422,1281,3875
0.55,0.05,1146,1413,1289,3872
0.65,0.05,1121,1372,1266,3780
0.75,0.05,1115,1342,1241,3718
0.85,0.05,1142,1332,1221,3716
0.95,0.05,1156,1344,1211,3732
