0.0208,0.9792,656,218,219,1048
0.0625,0.9792,723,329,280,1298
0.1042,0.9792,789,547,377,1699
0.1458,0.9792,887,798,466,2159
0.1875,0.9792,830,899,481,2229
0.2292,0.9792,648,795,441,1864
0.2708,0.9792,505,707,417,1639
0.3125,0.9792,439,655,397,1499
0.3542,0.9792,409,625,391,1431
0.3958,0.9792,411,636,442,1494
0.4375,0.9792,439,692,498,1637
0.4792,0.9792,468,766,737,1976
0.5208,0.9792,375,633,741,1745
0.5625,0.9792,358,616,745,1711
0.6042,0.9792,213,420,581,1206
0.6458,0.9792,127,309,486,914
0.6875,0.9792,137,291,463,885
0.7292,0.9792,229,336,483,1040
0.7708,0.9792,387,411,536,1325
0.8125,0.9792,578,529,649,1741
0.8542,0.9792,645,445,537,1602
0.8958,0.9792,647,336,422,1371
0.9375,0.9792,756,307,369,1384
0.9792,0.9792,694,237,258,1140
0.0208,0.9375,734,262,260,1208
0.0625,0.9375,792,375,316,1445
0.1042,0.9375,846,593,413,1838
0.1458,0.9375,1013,933,550,2507
0.1875,0.9375,974,1064,565,2628
0.2292,0.9375,697,859,483,2056
0.2708,0.9375,536,749,443,1740
0.3125,0.9375,469,699,423,1600
0.3542,0.9375,399,607,383,1394
0.3958,0.9375,412,636,448,1502
0.4375,0.9375,430,683,568,1686
0.4792,0.9375,457,743,722,1926
0.5208,0.9375,455,738,807,2001
0.5625,0.9375,321,550,667,1531
0.6042,0.9375,149,324,477,941
0.6458,0.9375,136,298,453,881
0.6875,0.9375,139,279,430,842
0.7292,0.9375,243,343,481,1060
0.7708,0.9375,395,406,521,1311
0.8125,0.9375,548,487,593,1615
0.8542,0.9375,636,376,461,1442
0.8958,0.9375,653,330,407,1354
0.9375,0.9375,668,269,316,1212
0.9792,0.9375,656,228,252,1091
0.0208,0.8958,769,287,280,1285
0.0625,0.8958,821,411,341,1537
0.1042,0.8958,932,669,463,2048
0.1458,0.8958,998,915,539,2459
0.1875,0.8958,863,929,504,2316
0.2292,0.8958,651,787,445,1896
0.2708,0.8958,537,742,439,1730
0.3125,0.8958,468,695,423,1594
0.3542,0.8958,395,598,378,1374
0.3958,0.8958,415,641,455,1515
0.4375,0.8958,424,662,553,1644
0.4792,0.8958,449,726,709,1887
0.5208,0.8958,466,749,817,2033
0.5625,0.8958,366,601,707,1671
0.6042,0.8958,248,451,597,1290
0.6458,0.8958,145,315,472,925
0.6875,0.8958,140,282,433,847
0.7292,0.8958,234,320,443,989
0.7708,0.8958,381,395,506,1272
0.8125,0.8958,561,502,608,1665
0.8542,0.8958,798,586,704,2061
0.8958,0.8958,709,392,484,1551
0.9375,0.8958,688,296,353,1296
0.9792,0.8958,613,228,250,1048
0.0208,0.8542,659,259,249,1126
0.0625,0.8542,729,382,313,1394
0.1042,0.8542,824,589,415,1813
0.1458,0.8542,882,805,481,2182
0.1875,0.8542,898,965,523,2408
0.2292,0.8542,680,824,468,1987
0.2708,0.8542,560,771,459,1801
0.3125,0.8542,475,709,436,1629
0.3542,0.8542,407,619,399,1431
0.3958,0.8542,430,667,485,1589
0.4375,0.8542,497,798,672,1975
0.4792,0.8542,501,823,808,2137
0.5208,0.8542,468,756,826,2051
0.5625,0.8542,407,671,781,1858
0.6042,0.8542,296,526,681,1498
0.6458,0.8542,167,347,509,1015
0.6875,0.8542,155,305,460,913
0.7292,0.8542,250,338,462,1044
0.7708,0.8542,375,390,494,1250
0.8125,0.8542,501,444,535,1466
0.8542,0.8542,633,452,537,1600
0.8958,0.8542,772,439,538,1713
0.9375,0.8542,722,327,388,1397
0.9792,0.8542,646,247,272,1124
0.0208,0.8125,695,288,279,1223
0.0625,0.8125,728,407,332,1441
0.1042,0.8125,789,587,406,1773
0.1458,0.8125,891,833,503,2234
0.1875,0.8125,889,959,529,2397
0.2292,0.8125,711,860,491,2078
0.2708,0.8125,530,720,438,1698
0.3125,0.8125,484,708,441,1643
0.3542,0.8125,452,696,453,1609
0.3958,0.8125,445,689,509,1647
0.4375,0.8125,463,732,623,1823
0.4792,0.8125,475,774,761,2014
0.5208,0.8125,476,764,830,2073
0.5625,0.8125,453,753,874,2080
0.6042,0.8125,337,593,756,1682
0.6458,0.8125,192,384,552,1121
0.6875,0.8125,183,343,505,1025
0.7292,0.8125,281,379,517,1170
0.7708,0.8125,455,481,605,1531
0.8125,0.8125,555,518,630,1692
0.8542,0.8125,643,475,562,1659
0.8958,0.8125,654,404,488,1519
0.9375,0.8125,822,439,525,1746
0.9792,0.8125,663,268,295,1185
0.0208,0.7708,710,325,311,1307
0.0625,0.7708,772,462,378,1588
0.1042,0.7708,805,598,431,1819
0.1458,0.7708,1019,980,604,2616
0.1875,0.7708,924,967,562,2470
0.2292,0.7708,802,964,558,2344
0.2708,0.7708,622,846,518,2001
0.3125,0.7708,514,761,480,1766
0.3542,0.7708,447,687,457,1600
0.3958,0.7708,453,693,516,1669
0.4375,0.7708,507,803,689,2007
0.4792,0.7708,491,790,774,2062
0.5208,0.7708,466,741,789,1999
0.5625,0.7708,419,678,776,1871
0.6042,0.7708,333,554,690,1573
0.6458,0.7708,209,390,541,1133
0.6875,0.7708,194,350,503,1041
0.7292,0.7708,298,392,518,1201
0.7708,0.7708,423,439,544,1396
0.8125,0.7708,575,527,626,1713
0.8542,0.7708,647,490,576,1694
0.8958,0.7708,651,394,473,1490
0.9375,0.7708,808,408,472,1643
0.9792,0.7708,698,306,331,1297
0.0208,0.7292,740,360,341,1405
0.0625,0.7292,717,454,372,1523
0.1042,0.7292,824,658,465,1939
0.1458,0.7292,932,898,564,2405
0.1875,0.7292,1013,1115,636,2791
0.2292,0.7292,793,957,570,2341
0.2708,0.7292,558,740,461,1770
0.3125,0.7292,515,756,484,1764
0.3542,0.7292,444,673,456,1581
0.3958,0.7292,448,687,523,1663
0.4375,0.7292,460,713,615,1793
0.4792,0.7292,516,826,810,2157
0.5208,0.7292,509,820,884,2216
0.5625,0.7292,402,640,726,1767
0.6042,0.7292,326,534,655,1510
0.6458,0.7292,241,422,570,1227
0.6875,0.7292,236,396,548,1174
0.7292,0.7292,347,446,578,1364
0.7708,0.7292,458,476,581,1505
0.8125,0.7292,541,493,578,1600
0.8542,0.7292,637,485,559,1662
0.8958,0.7292,690,431,508,1601
0.9375,0.7292,667,349,399,1382
0.9792,0.7292,728,344,365,1398
0.0208,0.6875,727,373,350,1416
0.0625,0.6875,744,462,392,1569
0.1042,0.6875,824,655,474,1943
0.1458,0.6875,903,879,558,2353
